song_id,title,artist,language,Hybrid RecSys,collaborative Filtering,context,instrumentation,mood_tags,status,lyrics,emotion_label,genre,release_year,duration_sec,tempo,key,energy,valence,mfcc_mean,audio_path,lyrics_path
1765,Gently Sleeping,Soothing Oasis,English,Yes,Yes,,,"dreamy, soft, gentle",active,,,Unknown,2024,132,70,F# minor,0.2,0.7,0.288,audio/0wPjRxEjUgzV1Km5sHZVIp.mp3,lyrics/0wPjRxEjUgzV1Km5sHZVIp.txt
1766,Drifting on Clouds,Soothing Oasis,English,Yes,Yes,,,"calm, peaceful, gentle",active,,,Unknown,2024,126,68,D major,0.2,0.8,0.278,audio/5k2FIyYhnaUQLAnCEXLRFp.mp3,lyrics/5k2FIyYhnaUQLAnCEXLRFp.txt
1767,Garden,Avery's Ambient,English,Yes,Yes,,,"calm, reflective, soft",active,,,Unknown,2024,130,68,E minor,0.2,0.6,0.289,audio/7iHYAoDdwmTyd9zaeXS91V.mp3,lyrics/7iHYAoDdwmTyd9zaeXS91V.txt
1768,Koi Pond,Avery's Ambient,English,Yes,Yes,,,"uplifting, airy, gentle",active,,,Unknown,2024,132,76,F major,0.3,0.8,0.411,audio/6AywLj805fIbsa50W8501h.mp3,lyrics/6AywLj805fIbsa50W8501h.txt
1769,Starry Night,Soothing Oasis,English,Yes,Yes,,,"dreamy, soft, ambient",active,,,Unknown,2024,127,70,F# minor,0.2,0.7,0.288,audio/2T1fBnZtCo5Ael8D3WLW9a.mp3,lyrics/2T1fBnZtCo5Ael8D3WLW9a.txt
1770,Springs,Avery's Ambient,English,Yes,Yes,,,"uplifting, gentle, serene",active,,,Unknown,2024,133,76,G major,0.3,0.8,0.411,audio/6FKEQIGykAswaEN9nWzkqB.mp3,lyrics/6FKEQIGykAswaEN9nWzkqB.txt
1771,Stillness,Avery's Ambient,English,Yes,Yes,,,"calm, peaceful, meditative",active,,,Unknown,2024,130,60,C major,0.1,0.8,0.221,audio/3HdPE8jdzKLj7D2wNoNYyY.mp3,lyrics/3HdPE8jdzKLj7D2wNoNYyY.txt
1772,Beyond Words,Avery's Ambient,English,Yes,Yes,,,"gentle, soothing, soft",active,,,Unknown,2024,122,70,F# minor,0.2,0.7,0.288,audio/5rSLGQvB02kyo3qy6dTOeP.mp3,lyrics/5rSLGQvB02kyo3qy6dTOeP.txt
1773,Sunset Over Sands,Avery's Ambient,English,Yes,Yes,,,"dreamy, calm, night",active,,,Unknown,2024,125,68,E minor,0.2,0.7,0.299,audio/7yz7E1e06naSAuwY1FyLO5.mp3,lyrics/7yz7E1e06naSAuwY1FyLO5.txt
1774,Waves Caressing,Avery's Ambient,English,Yes,Yes,,,"soft, gentle, peaceful",active,,,Unknown,2024,124,60,C major,0.1,0.8,0.221,audio/5xk6lWVuqxm2qwDrrBA7e3.mp3,lyrics/5xk6lWVuqxm2qwDrrBA7e3.txt
1775,Lunar,Avery's Ambient,English,Yes,Yes,,,"dreamy, soft, gentle",active,,,Unknown,2024,124,70,F# minor,0.2,0.7,0.288,audio/4MfO2TWxTBN7KgonjRfzlK.mp3,lyrics/4MfO2TWxTBN7KgonjRfzlK.txt
1776,Faraway Fjord,Avery's Ambient,English,Yes,Yes,,,"reflective, gentle, uplifting",active,,,Unknown,2024,124,76,F major,0.3,0.8,0.411,audio/1nsvj32dpgg8WfulTNKx9c.mp3,lyrics/1nsvj32dpgg8WfulTNKx9c.txt
1777,Dreams,Avery's Ambient,English,Yes,Yes,,,"dreamy, soft, gentle",active,,,Unknown,2024,127,70,F# minor,0.2,0.7,0.288,audio/58sNPwG5jbenC6RElZePxD.mp3,lyrics/58sNPwG5jbenC6RElZePxD.txt
1778,Midnight Garden,Avery's Ambient,English,Yes,Yes,,,"uplifting, gentle, serene",active,,,Unknown,2024,121,76,G major,0.3,0.8,0.411,audio/40JTdS1Hj2XmHMwZwCuOFT.mp3,lyrics/40JTdS1Hj2XmHMwZwCuOFT.txt
1779,Inner Calm,Soothing Oasis,English,Yes,Yes,,,"calm, peaceful, meditative",active,,,Unknown,2024,132,60,C major,0.1,0.9,0.211,audio/38LnUWouA4Rj5c3Kb9pznv.mp3,lyrics/38LnUWouA4Rj5c3Kb9pznv.txt
1780,Vision,Soothing Oasis,English,Yes,Yes,,,"dreamy, soft, gentle",active,,,Unknown,2024,127,70,F# minor,0.2,0.7,0.288,audio/1907SqFd2xCqmYdkjGWLQS.mp3,lyrics/1907SqFd2xCqmYdkjGWLQS.txt
1781,Blossom,Avery's Ambient,English,Yes,Yes,,,"uplifting, gentle, hopeful",active,,,Unknown,2024,124,78,F major,0.4,0.8,0.377,audio/1lL9jQw5zTSI2aVU3c8GFi.mp3,lyrics/1lL9jQw5zTSI2aVU3c8GFi.txt
1782,Instant,Soothing Oasis,English,Yes,Yes,,,"uplifting, gentle, hopeful",active,,,Unknown,2024,129,78,F major,0.4,0.8,0.377,audio/16B0D7lwlU5X3sVtqnkNQ8.mp3,lyrics/16B0D7lwlU5X3sVtqnkNQ8.txt
1783,Ease,Soothing Oasis,English,Yes,Yes,,,"calm, meditative, soft",active,,,Unknown,2024,148,60,C major,0.1,0.8,0.221,audio/5NmnGx7uvkzFX8tQb9HZsR.mp3,lyrics/5NmnGx7uvkzFX8tQb9HZsR.txt
1784,Flora,Avery's Ambient,English,Yes,Yes,,,"uplifting, airy, serene",active,,,Unknown,2024,123,76,G major,0.3,0.8,0.411,audio/6PRvDVKDdZTXkiKJoX8YeC.mp3,lyrics/6PRvDVKDdZTXkiKJoX8YeC.txt
1785,Ripples,Avery's Ambient,English,Yes,Yes,,,"dreamy, soft, gentle",active,,,Unknown,2024,122,70,F# minor,0.2,0.7,0.288,audio/1pD8cPG7mdBUCeOOzacxxw.mp3,lyrics/1pD8cPG7mdBUCeOOzacxxw.txt
1786,Mountains,Avery's Ambient,English,Yes,Yes,,,"calm, peaceful, gentle",active,,,Unknown,2024,136,68,D major,0.2,0.8,0.278,audio/04EYI94PvxaE4u8eH4X1ck.mp3,lyrics/04EYI94PvxaE4u8eH4X1ck.txt
1787,Zen,Avery's Ambient,English,Yes,Yes,,,"peaceful, gentle, nature",active,,,Unknown,2024,124,72,D major,0.2,0.8,0.333,audio/00w36KjjTPvpO9zb4CuIHo.mp3,lyrics/00w36KjjTPvpO9zb4CuIHo.txt
1788,Dreaming,Soothing Oasis,English,Yes,Yes,,,"dreamy, cosmic, uplifting",active,,,Unknown,2024,143,80,G major,0.4,0.8,0.399,audio/71xQEW8Zramnh5jkGpJUMr.mp3,lyrics/71xQEW8Zramnh5jkGpJUMr.txt
1789,Imagination,Soothing Oasis,English,Yes,Yes,,,"uplifting, gentle, hopeful",active,,,Unknown,2024,126,78,F major,0.4,0.8,0.377,audio/1w55LIIXhbkX91TYEw6mjd.mp3,lyrics/1w55LIIXhbkX91TYEw6mjd.txt
1790,Calm Lake,Avery's Ambient,English,Yes,Yes,,,"calm, meditative, soft",active,,,Unknown,2024,127,60,C major,0.1,0.8,0.221,audio/2ra5ptTLSBV9HXP7OOzbFL.mp3,lyrics/2ra5ptTLSBV9HXP7OOzbFL.txt
1791,Distant Tide,Avery's Ambient,English,Yes,Yes,,,"dreamy, soft, ambient",active,,,Unknown,2024,126,70,F# minor,0.2,0.7,0.288,audio/6oGbYGvxwwRj2vzI0zL45A.mp3,lyrics/6oGbYGvxwwRj2vzI0zL45A.txt
1792,In the Distance,Avery's Ambient,English,Yes,Yes,,,"calm, peaceful, reflective",active,,,Unknown,2024,127,68,E minor,0.2,0.7,0.299,audio/6ffahfSRBW2SxCucnS8xhS.mp3,lyrics/6ffahfSRBW2SxCucnS8xhS.txt
1793,Fireflies,Soothing Oasis,English,Yes,Yes,,,"soothing, gentle, flowing",active,,,Unknown,2024,132,70,F# minor,0.2,0.7,0.288,audio/4bHTomW4rMmqeoTFbMgGJC.mp3,lyrics/4bHTomW4rMmqeoTFbMgGJC.txt
1794,Sleeping Earth,Soothing Oasis,English,Yes,Yes,,,"dreamy, cosmic, ambient",active,,,Unknown,2024,127,68,E minor,0.2,0.7,0.299,audio/261nfVFtGFkC2Tn410aTI6.mp3,lyrics/261nfVFtGFkC2Tn410aTI6.txt
1795,Beyond,Avery's Ambient,English,Yes,Yes,,,"calm, serene, gentle",active,,,Unknown,2024,144,65,B minor,0.2,0.7,0.241,audio/2NWLpCdVSJdj4cQIHv8KKT.mp3,lyrics/2NWLpCdVSJdj4cQIHv8KKT.txt
1796,Lagoon,Avery's Ambient,English,Yes,Yes,,,"dreamy, uplifting, gentle",active,,,Unknown,2024,123,75,F major,0.3,0.7,0.355,audio/4FDHuQB4DzHJVuM165Rjuf.mp3,lyrics/4FDHuQB4DzHJVuM165Rjuf.txt
1797,Hidden Horizon,Avery's Ambient,English,Yes,Yes,,,"dreamy, calm, night",active,,,Unknown,2024,128,68,E minor,0.2,0.7,0.299,audio/1yR3ASjY1RsW3Xq9dztbRc.mp3,lyrics/1yR3ASjY1RsW3Xq9dztbRc.txt
1798,Whispering Wind,Soothing Oasis,English,Yes,Yes,,,"calm, meditative, soft",active,,,Unknown,2024,126,60,C major,0.1,0.8,0.221,audio/1oFVT0ku1YT449DGffVB7D.mp3,lyrics/1oFVT0ku1YT449DGffVB7D.txt
1799,Journey,Soothing Oasis,English,Yes,Yes,,,"uplifting, gentle, serene",active,,,Unknown,2024,129,76,G major,0.3,0.8,0.411,audio/78J70fi5DbFAGN8F5zerTY.mp3,lyrics/78J70fi5DbFAGN8F5zerTY.txt
1800,Grateful,Avery's Ambient,English,Yes,Yes,,,"gentle, uplifting, hopeful",active,,,Unknown,2024,129,78,F major,0.4,0.8,0.377,audio/7zjxXjboS38hv9zptYBErt.mp3,lyrics/7zjxXjboS38hv9zptYBErt.txt
1801,Zen Moments,Avery's Ambient,English,Yes,Yes,,,"calm, peaceful, meditative",active,,,Unknown,2024,130,60,C major,0.1,0.8,0.221,audio/2gfKbFDlCiCKSQYIXh6MKc.mp3,lyrics/2gfKbFDlCiCKSQYIXh6MKc.txt
1802,Leaves Rustling,Soothing Oasis,English,Yes,Yes,,,"soothing, gentle, peaceful",active,,,Unknown,2024,129,70,F# minor,0.2,0.7,0.288,audio/5xc7ARSRsTobbFx4rcU416.mp3,lyrics/5xc7ARSRsTobbFx4rcU416.txt
1803,Better World,Avery's Ambient,English,Yes,Yes,,,"gentle, nature, uplifting",active,,,Unknown,2024,125,76,F major,0.3,0.8,0.411,audio/0VnxHASLCg4cW58soE751z.mp3,lyrics/0VnxHASLCg4cW58soE751z.txt
1804,"Moonu Mozham Malliyappoo (From ""Senathipathi"")",S. P. Balasubrahmanyam,English,Yes,Yes,,,"peaceful, flowing, gentle",active,,,telugu pop,1996,277,72,D major,0.2,0.8,0.333,audio/5qe5Hx3d5pwdLDPQiS0Srz.mp3,lyrics/5qe5Hx3d5pwdLDPQiS0Srz.txt
1805,Mama Onn Pearai,S. P. Balasubrahmanyam,English,Yes,Yes,,,"calm, majestic, serene",active,,,telugu pop,1994,280,65,B minor,0.2,0.7,0.241,audio/3ftTszD46dcT52p5T67HiS.mp3,lyrics/3ftTszD46dcT52p5T67HiS.txt
1806,Ullame Unakkuthan,Anuradha Sriram,English,Yes,Yes,,,"meditative, calm, peaceful",active,,,tamil dance,1996,307,60,C major,0.1,0.8,0.221,audio/1ST4NM0ld9FFwiBTxr9LQQ.mp3,lyrics/1ST4NM0ld9FFwiBTxr9LQQ.txt
1807,Thuthu Valaielle,Mano,English,Yes,Yes,,,"dreamy, soft, uplifting",active,,,tamil pop,1994,280,75,F major,0.3,0.7,0.355,audio/6ESCxUu0ZdEbrZ2YWr7yay.mp3,lyrics/6ESCxUu0ZdEbrZ2YWr7yay.txt
1808,Erykanchediyoram,S. P. Balasubrahmanyam,English,Yes,Yes,,,"gentle, uplifting, hopeful",active,,,telugu pop,1994,280,78,G major,0.4,0.8,0.377,audio/4iSo3B1fN9qsK5j6KpySxc.mp3,lyrics/4iSo3B1fN9qsK5j6KpySxc.txt
1809,"Sollividu Velli Nilavae (From ""Amaidhi Padai"")",Mano,English,Yes,Yes,,,"calm, peaceful, meditative",active,,,tamil pop,1992,300,60,C major,0.1,0.8,0.221,audio/0H3vBpq4xZnAX6amUjYTUf.mp3,lyrics/0H3vBpq4xZnAX6amUjYTUf.txt
1810,Chahvan Sohneya,Danny,English,Yes,Yes,,,"ambient, soft, reflective",active,,,Unknown,2025,179,70,F# minor,0.2,0.7,0.288,audio/64vKXzK9Z5HPHu9t6xzp4J.mp3,lyrics/64vKXzK9Z5HPHu9t6xzp4J.txt
1811,Idhu Nee Irukkum Nenjamadi,Mano,English,Yes,Yes,,,"dreamy, gentle, soft",active,,,tamil pop,1996,299,70,F# minor,0.2,0.7,0.288,audio/25ZvyePIabFpfKQAhU77fU.mp3,lyrics/25ZvyePIabFpfKQAhU77fU.txt
1812,Vidala Pulla,Ilaiyaraaja,English,Yes,Yes,,,"dreamy, uplifting, gentle",active,,,tamil pop,1994,310,75,F major,0.3,0.7,0.355,audio/2c8i35OqLe1vXRWN0e4gJ1.mp3,lyrics/2c8i35OqLe1vXRWN0e4gJ1.txt
1813,"Malliga Mottu (From ""Sakthivel"")",Mano,English,Yes,Yes,,,"calm, peaceful, meditative",active,,,tamil pop,1991,303,60,C major,0.1,0.8,0.221,audio/53v15jUHWPDKF84Tc16Eqa.mp3,lyrics/53v15jUHWPDKF84Tc16Eqa.txt
1814,Adiyile Sethi Solli,K. S. Chithra,English,Yes,Yes,,,"reflective, soft, ambient",active,,,malayalam pop,1994,298,70,F# minor,0.2,0.7,0.288,audio/3Zm3MFvlst3DjaeG2LL4B0.mp3,lyrics/3Zm3MFvlst3DjaeG2LL4B0.txt
1815,Ennai Thottu,Ilaiyaraaja,English,Yes,Yes,,,"calm, flowing, gentle",active,,,tamil pop,1992,300,68,D major,0.2,0.8,0.278,audio/6rHDMFYZMwHeQZ6084qFHq.mp3,lyrics/6rHDMFYZMwHeQZ6084qFHq.txt
1816,Unnai Thottu,S. P. Balasubrahmanyam,English,Yes,Yes,,,"dreamy, ambient, soft",active,,,telugu pop,1992,264,70,F# minor,0.2,0.7,0.288,audio/5GX1UQqPlCwREAcfdAh7Z6.mp3,lyrics/5GX1UQqPlCwREAcfdAh7Z6.txt
1817,"Intha Maamanoda (From ""Uthama Raasa"")",S. P. Balasubrahmanyam,English,Yes,Yes,,,"gentle, soothing, peaceful",active,,,telugu pop,1993,287,70,F# minor,0.2,0.7,0.288,audio/262uIEzAmqp8vs9WM5pGGE.mp3,lyrics/262uIEzAmqp8vs9WM5pGGE.txt
1818,Chinna Ponnuthan,Mano,English,Yes,Yes,,,"uplifting, hopeful, gentle",active,,,tamil pop,1990,300,78,F major,0.4,0.8,0.377,audio/20rYamcU4rIcY5cTIphVAm.mp3,lyrics/20rYamcU4rIcY5cTIphVAm.txt
1819,Mayanginen Solla Thayanginen,Ilaiyaraaja,English,Yes,Yes,,,"calm, peaceful, meditative",active,,,tamil pop,1985,255,60,C major,0.1,0.8,0.221,audio/7wOtXzHvQWmbgmoLezxkP5.mp3,lyrics/7wOtXzHvQWmbgmoLezxkP5.txt
1820,"Ammadi Idhuthan Kathala (From ""Ethu Namma Aalu"")",S. P. Balasubrahmanyam,English,Yes,Yes,,,"meditative, calm, soft",active,,,telugu pop,2020,319,60,C major,0.1,0.8,0.221,audio/3v6JtSNzzvyEd4WilhHESJ.mp3,lyrics/3v6JtSNzzvyEd4WilhHESJ.txt
1821,En Maman Madurai Veera,Swarnalatha,English,Yes,Yes,,,"gentle, nature, peaceful",active,,,tamil pop,1999,306,70,F# minor,0.2,0.7,0.288,audio/6FE7BbY0jhRXw1I35NFbem.mp3,lyrics/6FE7BbY0jhRXw1I35NFbem.txt
1822,"Chalakku Chalakku (From ""Chembaruthi"")",Mano,English,Yes,Yes,,,"uplifting, hopeful, gentle",active,,,tamil pop,2021,279,78,F major,0.4,0.8,0.377,audio/2qtEOh9ESTx4YuctXXCq3h.mp3,lyrics/2qtEOh9ESTx4YuctXXCq3h.txt
1823,Adiye Adi Chinnapulla,S. P. Balasubrahmanyam,English,Yes,Yes,,,"folk, nostalgic, gentle",active,,,telugu pop,1994,291,80,D major,0.4,0.7,0.355,audio/5wCe2RwtBQljq8eptUleOb.mp3,lyrics/5wCe2RwtBQljq8eptUleOb.txt
1824,Katti Vechukko,Ilaiyaraaja,English,Yes,Yes,,,"playful, folk, upbeat",active,,,tamil pop,1988,275,95,G major,0.6,0.8,0.511,audio/1lQL75vPevPHBk8IDAFUNy.mp3,lyrics/1lQL75vPevPHBk8IDAFUNy.txt
1825,Puttham Puthu,S. P. Balasubrahmanyam,English,Yes,Yes,,,"romantic, soft, gentle",active,,,telugu pop,1993,296,85,F major,0.5,0.7,0.399,audio/1np6x1HcAa96qlx26eBJub.mp3,lyrics/1np6x1HcAa96qlx26eBJub.txt
1826,Seevi Sinukkeduthu,Malaysia Vasudevan,English,Yes,Yes,,,"nostalgic, folk, gentle",active,,,tamil pop,1989,269,80,D major,0.4,0.7,0.355,audio/22MLyYtGuVRZq9oQS2U0Qn.mp3,lyrics/22MLyYtGuVRZq9oQS2U0Qn.txt
1827,"Kaattu Kuyil Paattu (From ""Chinna Mapillai"")",Mano,English,Yes,Yes,,,"folk, nostalgic, gentle",active,,,tamil pop,2021,280,80,D major,0.4,0.7,0.355,audio/2FLZaicwFyXpEYf2YfTAsR.mp3,lyrics/2FLZaicwFyXpEYf2YfTAsR.txt
1828,Better With You,Kushagra,English,Yes,Yes,,,"romantic, soft, gentle",active,,,hindi indie,2025,174,85,F major,0.5,0.7,0.399,audio/31RiqzKluljrXwwanZSD1c.mp3,lyrics/31RiqzKluljrXwwanZSD1c.txt
1829,Rajadhi Rajan,S. P. Balasubrahmanyam,English,Yes,Yes,,,"romantic, gentle, uplifting",active,,,telugu pop,1991,298,76,F major,0.3,0.8,0.411,audio/5P5jb1sPnQ673fmlXEENCI.mp3,lyrics/5P5jb1sPnQ673fmlXEENCI.txt
1830,"Kottu Kali Kottu (From ""Chinnavar"")",S. P. Balasubrahmanyam,English,Yes,Yes,,,"soft, gentle, peaceful",active,,,telugu pop,1992,306,70,F# minor,0.2,0.7,0.288,audio/5H0G9yZdFmtrVA0yFmIJS8.mp3,lyrics/5H0G9yZdFmtrVA0yFmIJS8.txt
1831,Malligaiye Malligaiye,K. S. Chithra,English,Yes,Yes,,,"folk, gentle, uplifting",active,,,malayalam pop,1990,294,80,D major,0.4,0.7,0.355,audio/7Lx1UjLqMYYA93ehHvPSEV.mp3,lyrics/7Lx1UjLqMYYA93ehHvPSEV.txt
1832,Kaathirunthu,P. Jayachandran,English,Yes,Yes,,,"folk, gentle, nostalgic",active,,,malayalam pop,1984,261,80,D major,0.4,0.7,0.355,audio/1TftWX7zZBIudpSAX29A60.mp3,lyrics/1TftWX7zZBIudpSAX29A60.txt
1833,"Sivakami Nenappinilae (From ""Kilipetchu Ketkava"")",S. P. Balasubrahmanyam,English,Yes,Yes,,,"romantic, soft, gentle",active,,,telugu pop,1992,300,85,F major,0.5,0.7,0.399,audio/1u02Kofka0xbhfRIgpOg5U.mp3,lyrics/1u02Kofka0xbhfRIgpOg5U.txt
1834,Kannathil Kannam,S. P. Balasubrahmanyam,English,Yes,Yes,,,"romantic, gentle, uplifting",active,,,telugu pop,1994,284,76,F major,0.3,0.8,0.411,audio/5a4aQ11Wnhfd11DTc9rOSz.mp3,lyrics/5a4aQ11Wnhfd11DTc9rOSz.txt
1835,Shiva Tere Charno Mein,Hansika Pareek,English,Yes,Yes,,,"romantic, gentle, uplifting",active,,,indian indie,2025,192,76,F major,0.3,0.8,0.411,audio/4AXqpouSHUjJ2oFFBJFHBO.mp3,lyrics/4AXqpouSHUjJ2oFFBJFHBO.txt
1836,"Thanneerilae Mugam (From ""Manikuyil"")",Mano,English,Yes,Yes,,,"folk, playful, upbeat",active,,,tamil pop,1993,288,95,G major,0.6,0.8,0.511,audio/4wEBArHF9vjWY4fftgNCQP.mp3,lyrics/4wEBArHF9vjWY4fftgNCQP.txt
1837,Chinna Chinna,Mano,English,Yes,Yes,,,"folk, gentle, nostalgic",active,,,tamil pop,1993,292,80,D major,0.4,0.7,0.355,audio/0yfur4K14pbQpiRZ7kpLR8.mp3,lyrics/0yfur4K14pbQpiRZ7kpLR8.txt
1838,Bakamaal,Gurnazar,English,Yes,Yes,,,"romantic, soft, gentle",active,,,Unknown,2025,210,85,F major,0.5,0.7,0.399,audio/0z0YLQO9wkDIgaPjkKkCEK.mp3,lyrics/0z0YLQO9wkDIgaPjkKkCEK.txt
1839,"Malliyae Chinna Mullaiyae (From ""Pandithurai"")",Mano,English,Yes,Yes,,,"romantic, gentle, uplifting",active,,,tamil pop,2021,312,76,F major,0.3,0.8,0.411,audio/7pymdbp7Su49u2o90XzP3Y.mp3,lyrics/7pymdbp7Su49u2o90XzP3Y.txt
1840,Santhaikku Vantha Kili,S. P. Balasubrahmanyam,English,Yes,Yes,,,"folk, nostalgic, gentle",active,,,telugu pop,1991,327,80,D major,0.4,0.7,0.355,audio/1hjSd7hzWUr3MIJurMeIHL.mp3,lyrics/1hjSd7hzWUr3MIJurMeIHL.txt
1841,Nandri Solla Unaku,Unnikrishnan,English,Yes,Yes,,,"folk, playful, upbeat",active,,,tamil pop,2013,220,95,G major,0.6,0.8,0.511,audio/1TMAcFtQ9vSegozvYwXedq.mp3,lyrics/1TMAcFtQ9vSegozvYwXedq.txt
1842,Kizhaku Sivakayile,Aadithyan,English,Yes,Yes,,,"folk, playful, upbeat",active,,,kollywood,1994,230,95,G major,0.6,0.8,0.511,audio/0sOq5th73PSWybFxXJHowV.mp3,lyrics/0sOq5th73PSWybFxXJHowV.txt
1843,Maanin Iru Kangal,S. P. Balasubrahmanyam,English,Yes,Yes,,,"folk, playful, upbeat",active,,,telugu pop,1989,271,95,G major,0.6,0.8,0.511,audio/4A7R2fsMwrVASTEg5m9mab.mp3,lyrics/4A7R2fsMwrVASTEg5m9mab.txt
1844,Nandri Solli Unnakku,S. P. Balasubrahmanyam,English,Yes,Yes,,,"romantic, gentle, uplifting",active,,,telugu pop,2019,300,76,F major,0.3,0.8,0.411,audio/0fKjznyS5nBXpq73J4DY5Z.mp3,lyrics/0fKjznyS5nBXpq73J4DY5Z.txt
1845,Kurukku Paathaiyile,Ilaiyaraaja,English,Yes,Yes,,,"folk, gentle, nostalgic",active,,,tamil pop,1993,303,80,D major,0.4,0.7,0.355,audio/7lfLhnKh0QxKy9Mqe8QRde.mp3,lyrics/7lfLhnKh0QxKy9Mqe8QRde.txt
1846,"Saami Kitta Solli (From ""Aavaram Poo"")",S. P. Balasubrahmanyam,English,Yes,Yes,,,"folk, gentle, nature",active,,,telugu pop,1992,275,80,D major,0.4,0.7,0.355,audio/14kCGa7WwIfAN2jYdWk0E6.mp3,lyrics/14kCGa7WwIfAN2jYdWk0E6.txt
1847,Adi Aasa Machan,Swarnalatha,English,Yes,Yes,,,"romantic, gentle, uplifting",active,,,tamil pop,1999,302,76,F major,0.3,0.8,0.411,audio/5U8beBGkQLdYwkNfOzMGBB.mp3,lyrics/5U8beBGkQLdYwkNfOzMGBB.txt
1848,Vennilavukku Vaanatha,Ilaiyaraaja,English,Yes,Yes,,,"folk, nostalgic, gentle",active,,,tamil pop,1990,280,80,D major,0.4,0.7,0.355,audio/1D8nFfbwizsViv9yPXDJNe.mp3,lyrics/1D8nFfbwizsViv9yPXDJNe.txt
1849,Sindhiya Venmani,Ilaiyaraaja,English,Yes,Yes,,,"folk, playful, upbeat",active,,,tamil pop,2024,263,95,G major,0.6,0.8,0.511,audio/7t7oIpglSvz122it7aiQUP.mp3,lyrics/7t7oIpglSvz122it7aiQUP.txt
1850,Raasathi Manasula,Ilaiyaraaja,English,Yes,Yes,,,"folk, gentle, nostalgic",active,,,tamil pop,1988,313,80,D major,0.4,0.7,0.355,audio/2UF81vqR9rAikpvLwl72cM.mp3,lyrics/2UF81vqR9rAikpvLwl72cM.txt
1851,Eeramaana Rojave,Ilaiyaraaja,English,Yes,Yes,,,"romantic, soft, gentle",active,,,tamil pop,1983,264,85,F major,0.5,0.7,0.399,audio/5afeVCkhk6XXYmehcKAjxm.mp3,lyrics/5afeVCkhk6XXYmehcKAjxm.txt
1852,Muthu Nagai,Deva,English,Yes,Yes,,,"folk, gentle, nostalgic",active,,,tamil pop,1992,321,80,D major,0.4,0.7,0.355,audio/6ulMUXrNuL4hPQ8XUUUbSO.mp3,lyrics/6ulMUXrNuL4hPQ8XUUUbSO.txt
1853,"Raasave Unnai Vida (From ""Aranmanai Kili"")",S. Janaki,English,Yes,Yes,,,"romantic, gentle, uplifting",active,,,kannada pop,2016,268,76,F major,0.3,0.8,0.411,audio/5ZciSX8vZbxuB3nqAdWtHp.mp3,lyrics/5ZciSX8vZbxuB3nqAdWtHp.txt
1854,Madura Marikkozhunthu,Ilaiyaraaja,English,Yes,Yes,,,"spiritual, devotional, calm",active,,,tamil pop,1987,285,70,C major,0.2,0.8,0.322,audio/6DLyn8jaJ9ntSjGoZWuoU8.mp3,lyrics/6DLyn8jaJ9ntSjGoZWuoU8.txt
1855,Vellai Manam,Ilaiyaraaja,English,Yes,Yes,,,"folk, gentle, nature",active,,,tamil pop,1985,264,80,D major,0.4,0.7,0.355,audio/3qWV8vd1RuP35nIQwgpB8S.mp3,lyrics/3qWV8vd1RuP35nIQwgpB8S.txt
1856,Paaramal Paartha,Mano,English,Yes,Yes,,,"folk, playful, upbeat",active,,,tamil pop,1984,265,95,G major,0.6,0.8,0.511,audio/5NKSQVSTcxtUrVLfpVy2E4.mp3,lyrics/5NKSQVSTcxtUrVLfpVy2E4.txt
1857,Endha Pennilum,Hamsalekha,English,Yes,Yes,,,"playful, upbeat, fun",active,,,kannada pop,1993,306,110,G major,0.7,0.8,0.521,audio/0jm4DbGroGYae7XMFe1FQS.mp3,lyrics/0jm4DbGroGYae7XMFe1FQS.txt
1858,Nee Appothu,Malaysia Vasudevan,English,Yes,Yes,,,"folk, gentle, nostalgic",active,,,tamil pop,1985,265,80,D major,0.4,0.7,0.355,audio/5aBWeg8hLHgCSTn8ywzzMd.mp3,lyrics/5aBWeg8hLHgCSTn8ywzzMd.txt
1859,Vetti Veru Vasam,Malaysia Vasudevan,English,Yes,Yes,,,"folk, playful, upbeat",active,,,tamil pop,1985,265,95,G major,0.6,0.8,0.511,audio/6o7Pj5PHSvIlrH4T5zf6ul.mp3,lyrics/6o7Pj5PHSvIlrH4T5zf6ul.txt
1860,Sindhiya Venmani,K. J. Yesudas,English,Yes,Yes,,,"folk, gentle, grateful",active,,,malayalam pop,1984,263,80,D major,0.4,0.8,0.355,audio/6EaBvYEpheuHRW32tEJjTY.mp3,lyrics/6EaBvYEpheuHRW32tEJjTY.txt
1861,"Innum Ennai Enna (From ""Singaravelan"")",S. P. Balasubrahmanyam,English,Yes,Yes,,,"folk, gentle, nature",active,,,telugu pop,1992,296,80,D major,0.4,0.7,0.355,audio/4l1rNdVQ7pLJhp70UyOoMw.mp3,lyrics/4l1rNdVQ7pLJhp70UyOoMw.txt
1862,Thenpaandi Thamizhe - Duet,Ilaiyaraaja,English,Yes,Yes,,,"romantic, gentle, uplifting",active,,,tamil pop,1988,281,76,F major,0.3,0.8,0.411,audio/2BmEKK8Li3Alt1Gp5p6VuM.mp3,lyrics/2BmEKK8Li3Alt1Gp5p6VuM.txt
1863,Ratiyaan,Hansika Pareek,English,Yes,Yes,,,"folk, gentle, grateful",active,,,indian indie,2024,175,80,D major,0.4,0.8,0.355,audio/5Wf61wso1rDW8lvhX6Ccry.mp3,lyrics/5Wf61wso1rDW8lvhX6Ccry.txt
